TOURS CENTRE
4	SAINTE-MAURE
7,9	2,5	CHATELLERAULT NORD
8,7	2,7	0,8	CHATELLERAULT SUD
11	5	2,3	1,6	FUTUROSCOPE
11,9	5,8	2,8	2,2	0,8	POITIERS NORD
13,8	7,8	4,5	3,6	1,8	1,1	POITIERS SUD
16,7	10,7	7,4	6,5	4,7	4	2,9	SAINT MAIXENT / LUSIGNAN
19,2	13,2	9,9	9	7,2	6,5	5,4	1,7	NIORT EST
20,1	14,1	10,8	9,9	8,1	7,4	6,3	2,9	0,7	NIORT NORD
22,4	16,4	13,1	12,2	10,4	9,7	8,6	5,1	2,1	1,6	NIORT OUEST
23,7	17,7	14,4	13,5	11,7	11	9,9	6	3,6	3,4	1	FONTENAY CENTRE
24,7	18,7	15,4	14,5	12,7	12	10,9	6,8	4,2	3,8	1,4	0,4	FONTENAY OUEST
25,5	19,5	16,2	15,3	13,5	12,8	11,7	8,4	5,9	4,9	3,3	2	1,5	SAINT-HERMINE
28	22	18,7	17,8	16	15,3	14,2	9,9	8	6,6	4,8	3,1	2,7	1,1	CHANTONNAY
29	23	19,7	18,8	17	16,3	15,2	12,1	9,2	8,4	6,5	4,7	4,4	3,3	1,7	LES ESSARTS
29,4	23,4	20,1	19,2	17,4	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,9	LA ROCHE-SUR-YON OUEST
29,4	23,4	20,1	19,2	17,4	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,9	0	LA ROCHE-SUR-YON SUD
29,4	23,4	20,1	19,2	17,4	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,9	0	0	LA ROCHE-SUR-YON CENTRE
29,4	23,4	20,1	19,2	17,4	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,9	0	0	0	LA ROCHE-SUR-YON EST
29,4	23,4	20,1	19,2	17,4	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,9	0	0	0	0	PEAGE DE LA ROCHE-SUR-YON
30,3	24,3	21	20,1	18,3	17,6	16,5	13,6	11,3	10,2	8,5	7,2	6,7	5,2	3,5	1,5	4,3	4,3	4,3	4,3	4,3	LES HERBIERS
30,2	24,2	20,9	20	18,2	17,5	16,4	14,8	12,4	11	9,8	8,7	7,8	6,1	4,2	2,5	5,3	5,3	5,3	5,3	5,3	0,6	LA VERRIE
30,3	24,3	21	20,1	18,3	17,6	16,5	14,9	12,5	11,1	9,9	8,8	7,9	6,5	4,9	3,3	5,7	5,7	5,7	5,7	5,7	1,7	1	CHOLET SUD
30,8	24,8	21,5	20,6	18,8	18,1	17	15	12,6	11,6	10,5	9,8	9,2	8,5	6,2	4,6	7,7	7,7	7,7	7,7	7,7	2,7	1,9	0,8	CHOLET NORD
32,4	26,4	23,1	22,2	20,4	19,7	18,6	16,9	14,3	13,4	12,5	12	11,7	10,1	8,7	6,3	9,3	9,3	9,3	9,3	9,3	4,8	3,5	2,7	1,7	CHEMILLE
34,8	28,8	25,5	24,6	22,8	22,1	21	19,3	16,7	15,6	15	14,9	14,7	14,1	12,1	9,5	11,9	11,9	11,9	11,9	11,9	8	6,2	5,8	4,3	2,3	0	0,7	0	0	0	0	0	0	0	0	0	0	0	GATIGNOLLE
30,9	24,9	21,6	20,7	18,9	18,2	17,1	14,5	12,1	10,7	9,3	7,5	7,4	6	4,1	2,2	4,4	4,4	4,4	4,4	4,4	3,4	4,2	4,9	6	7,9	10,7	10,7	10,7	0	10,7	10,7	10,7	10,7	0	10,7	10,7	10,7	10,7	10,7	MONTAIGU
31	25	21,7	20,8	19	18,3	17,2	16,4	14,1	13,3	11,4	9,5	9,4	7,7	6	3,8	6,4	6,4	6,4	6,4	6,4	5,1	6	6,3	7,4	9,4	11,8	11,8	11,8	0	11,8	11,8	11,8	11,8	0	11,8	11,8	11,8	11,8	11,8	1,2	AIGREFEUILLE
31,1	25,1	21,8	20,9	19,1	18,4	17,3	16,7	14,6	13,6	12,2	10,2	10	9,5	7	4,7	7,8	7,8	7,8	7,8	7,8	5,8	6,9	7,2	7,7	9,5	11,9	11,9	11,9	0	11,9	11,9	11,9	11,9	0	11,9	11,9	11,9	11,9	11,9	2,2	0,9	PEAGE DU BIGNON
31,1	25,1	21,8	20,9	19,1	18,4	17,3	16,7	14,6	13,6	12,2	10,2	10	9,5	7	4,7	7,8	7,8	7,8	7,8	7,8	5,8	6,9	7,2	7,7	9,5	11,9	11,9	11,9	0	11,9	11,9	11,9	11,9	0	11,9	11,9	11,9	11,9	11,9	2,2	0,9	0	LA COUR NEUVE
19,3	13,3	10	9,1	7,3	6,6	5,5	1,9	0,7	1,5	3,3	4,9	5,3	7,6	8,7	10,5	11,5	11,5	11,5	11,5	11,5	12,7	13	13,1	13,2	14,8	17,5	17,5	17,5	0	17,5	17,5	17,5	17,5	0	17,5	17,5	17,5	17,5	17,5	12,5	15	15,7	15,7	VOUILLE
21,5	15,5	12,2	11,3	9,5	8,8	7,7	2,8	1,6	2,6	4,1	5,2	5,6	7,7	8,8	10,6	12,8	12,8	12,8	12,8	12,8	12,8	13,8	13,9	14,2	16,1	18,2	18,2	18,2	0	18,2	18,2	18,2	18,2	0	18,2	18,2	18,2	18,2	18,2	12,7	15,1	15,8	15,8	0,8	LA ROCHELLE / NIORT SUD
24,2	18,2	14,9	14	12,2	11,5	10,4	5,9	4,3	6,6	7,4	8,5	8,9	10,8	12,6	14,2	15,8	15,8	15,8	15,8	15,8	15,7	17,6	17,7	17,9	19,5	22,1	22,1	22,1	0	22,1	22,1	22,1	22,1	0	22,1	22,1	22,1	22,1	22,1	16,2	17,9	18,4	18,4	3,8	2,4	SAINT JEAN D'ANGELY
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROCHEFORT OUEST
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROCHEFORT NORD
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,7	0,7	33 TONNAY-CHARENTE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34 TONNAY-CHARENTE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PEAGE DE CABARIOT
27,5	21,5	18,2	17,3	15,5	14,8	13,7	9,1	7	9,8	10,2	10,7	11,2	12,8	14,5	15,8	17,6	17,6	17,6	17,6	17,6	17,6	20	20,1	20,2	21,3	23,8	23,8	23,8	0	23,8	23,8	23,8	23,8	0	23,8	23,8	23,8	23,8	23,8	17,9	19,5	20,5	20,5	6,5	5,4	2,2	4,5	4,5	0	4,5	4,5	SAINTES
28,9	22,9	19,6	18,7	16,9	16,2	15,1	11,1	9,7	11,8	12,1	13,1	13,6	14,7	16,5	17,8	19,6	19,6	19,6	19,6	19,6	20,4	21,7	21,8	21,9	23,7	26	26	26	0	26	26	26	26	0	26	26	26	26	26	20	21,5	22,6	22,6	8,9	8	4	7	7	0	7	7	1,6	PONS
30,9	24,9	21,6	20,7	18,9	18,2	17,1	12,8	12,3	14,8	15	15,2	15,6	17,8	18,8	20,3	22	22	22	22	22	21,6	23,9	24	24,2	26,1	28,6	28,6	28,6	0	28,6	28,6	28,6	28,6	0	28,6	28,6	28,6	28,6	28,6	22,5	24,1	25,6	25,6	11,3	10,4	6,5	10,5	10,5	0	10,5	10,5	3,9	1,9	MIRAMBEAU
32,8	26,8	23,5	22,6	20,8	20,1	19	14,8	13,9	16,6	16,8	17	17,2	18,3	20,6	21,7	23	23	23	23	23	23,1	25,3	25,4	25,5	27,2	29,7	29,7	29,7	0	29,7	29,7	29,7	29,7	0	29,7	29,7	29,7	29,7	29,7	23,4	25	26,6	26,6	13,2	12,2	8,3	11,9	11,9	0	11,9	11,9	5,5	3,2	1	SAINT AUBIN-DE-BLAYE
33,8	27,8	24,5	23,6	21,8	21,1	20	19,3	19,1	22,1	22,4	22,6	22,8	23	25,5	26	27,4	27,4	27,4	27,4	27,4	28	30	30,1	30,3	31,7	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	34,1	28,4	30,2	32	32	18,7	17,9	13,7	18	18	0	18	18	11,4	9,2	5,8	3,9	VIRSAC
33,8	27,8	24,5	23,6	21,8	21,1	20	19,3	19,1	22,1	22,4	22,6	22,8	23	25,5	26	27,4	27,4	27,4	27,4	27,4	28	30	30,1	30,3	31,7	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	34,1	28,4	30,2	32	32	18,7	17,9	13,7	18	18	0	18	18	11,4	9,2	5,8	3,9	0	LIBOURNE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BLAYE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SAINT ANDRE DE CUBZAC
33,8	27,8	24,5	23,6	21,8	21,1	20	19,3	19,1	22,1	22,4	22,6	22,8	23	25,5	26	27,4	27,4	27,4	27,4	27,4	28	30	30,1	30,3	31,7	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	34,1	28,4	30,2	32	32	18,7	17,9	13,7	18	18	0	18	18	11,4	9,2	5,8	3,9	0	0	0	0	AMBES
33,8	27,8	24,5	23,6	21,8	21,1	20	19,3	19,1	22,1	22,4	22,6	22,8	23	25,5	26	27,4	27,4	27,4	27,4	27,4	28	30	30,1	30,3	31,7	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	34,1	28,4	30,2	32	32	18,7	17,9	13,7	18	18	0	18	18	11,4	9,2	5,8	3,9	0	0	0	0	0	AMBARES SAINT LOUBES
33,8	27,8	24,5	23,6	21,8	21,1	20	19,3	19,1	22,1	22,4	22,6	22,8	23	25,5	26	27,4	27,4	27,4	27,4	27,4	28	30	30,1	30,3	31,7	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	34,1	28,4	30,2	32	32	18,7	17,9	13,7	18	18	0	18	18	11,4	9,2	5,8	3,9	0	0	0	0	0	0	SAINTE EULALIE
33,8	27,8	24,5	23,6	21,8	21,1	20	19,3	19,1	22,1	22,4	22,6	22,8	23	25,5	26	27,4	27,4	27,4	27,4	27,4	28	30	30,1	30,3	31,7	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	34,1	28,4	30,2	32	32	18,7	17,9	13,7	18	18	0	18	18	11,4	9,2	5,8	3,9	0	0	0	0	0	0	0	CARBON BLANC
33,8	27,8	24,5	23,6	21,8	21,1	20	19,3	19,1	22,1	22,4	22,6	22,8	23	25,5	26	27,4	27,4	27,4	27,4	27,4	28	30	30,1	30,3	31,7	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	0	34,1	34,1	34,1	34,1	34,1	28,4	30,2	32	32	18,7	17,9	13,7	18	18	0	18	18	11,4	9,2	5,8	3,9	0	0	0	0	0	0	0	0	LORMONT/BORDEAUX
