MANZAT	VAL DE LOING-SOUPPES	1.8	1.1
VAL DE LOING-SOUPPES	MANZAT	1.8	1.1
MANZAT	VAL DE LOING-BARRIERE	1.8	1.1
VAL DE LOING-BARRIERE	MANZAT	1.8	1.1
MANZAT	BELLEGARDE	1.8	1.1
BELLEGARDE	MANZAT	1.8	1.1
MANZAT	ELOISE	1.8	1.1
ELOISE	MANZAT	1.8	1.1
MANZAT	VIRY	1.8	1.1
VIRY	MANZAT	1.8	1.1
ALLAINES	ST GERMAIN LES VERGNES	1.8	1.1
ST GERMAIN LES VERGNES	ALLAINES	1.8	1.1
ALLAINES	TULLE NORD	1.8	1.1
TULLE NORD	ALLAINES	1.8	1.1
ALLAINES	TULLE EST	1.8	1.1
TULLE EST	ALLAINES	1.8	1.1
ALLAINES	EGLETONS	1.8	1.1
EGLETONS	ALLAINES	1.8	1.1
ALLAINES	USSEL OUEST	1.8	1.1
USSEL OUEST	ALLAINES	1.8	1.1
ALLAINES	USSEL EST	1.8	1.1
USSEL EST	ALLAINES	1.8	1.1
ALLAINES	ST JULIEN SANCY	1.8	1.1
ST JULIEN SANCY	ALLAINES	1.8	1.1
ALLAINES	VULCANIA BROMONT	1.8	1.1
VULCANIA BROMONT	ALLAINES	1.8	1.1
ALLAINES	MANZAT	1.8	1.1
MANZAT	ALLAINES	1.8	1.1
ALLAINES	ARTENAY	1.8	1.1
ARTENAY	ALLAINES	1.8	1.1
ALLAINES	MONTREUIL AUX LIONS	1.8	1.1
MONTREUIL AUX LIONS	ALLAINES	1.8	1.1
ALLAINES	CHATEAU-THIERRY	1.8	1.1
CHATEAU-THIERRY	ALLAINES	1.8	1.1
ALLAINES	DORMANS	1.8	1.1
DORMANS	ALLAINES	1.8	1.1
ALLAINES	REIMS NORD (ORMES)	43.5	23.2
REIMS NORD (ORMES)	ALLAINES	43.5	23.2
ALLAINES	REIMS OUEST (THILLOIS)	44.1	23.7
REIMS OUEST (THILLOIS)	ALLAINES	44.1	23.7
ALLAINES	REIMS SUD	42.3	22.7
REIMS SUD	ALLAINES	42.3	22.7
ALLAINES	CHARMONT-S/BARBUISE	1.8	1.1
CHARMONT-S/BARBUISE	ALLAINES	1.8	1.1
ALLAINES	VALLEE DE L'AUBE	1.8	1.1
VALLEE DE L'AUBE	ALLAINES	1.8	1.1
ALLAINES	SOMMESOUS	1.8	1.1
SOMMESOUS	ALLAINES	1.8	1.1
ALLAINES	MONT CHOISY	1.8	1.1
MONT CHOISY	ALLAINES	1.8	1.1
ALLAINES	ST GIBRIEN	1.8	1.1
ST GIBRIEN	ALLAINES	1.8	1.1
ALLAINES	REIMS EST (TAISSY)	1.8	1.1
REIMS EST (TAISSY)	ALLAINES	1.8	1.1
ALLAINES	CHALONS / LA VEUVE (REIMS)	1.8	1.1
CHALONS / LA VEUVE (REIMS)	ALLAINES	1.8	1.1
ALLAINES	CHALONS / LA VEUVE (METZ)	1.8	1.1
CHALONS / LA VEUVE (METZ)	ALLAINES	1.8	1.1
ALLAINES	ST ETIENNE AU TEMPLE	1.8	1.1
ST ETIENNE AU TEMPLE	ALLAINES	1.8	1.1
ALLAINES	ST MENEHOULD	1.8	1.1
ST MENEHOULD	ALLAINES	1.8	1.1
ALLAINES	VOIE SACREE	1.8	1.1
VOIE SACREE	ALLAINES	1.8	1.1
ALLAINES	VERDUN	1.8	1.1
VERDUN	ALLAINES	1.8	1.1
ALLAINES	FRESNES EN WOEVRE	1.8	1.1
FRESNES EN WOEVRE	ALLAINES	1.8	1.1
ALLAINES	JARNY	1.8	1.1
JARNY	ALLAINES	1.8	1.1
ALLAINES	METZ BEAUMONT	1.8	1.1
METZ BEAUMONT	ALLAINES	1.8	1.1
ALLAINES	CLERMONT EN ARGONNE	1.8	1.1
CLERMONT EN ARGONNE	ALLAINES	1.8	1.1
ALLAINES	VATRY	1.8	1.1
VATRY	ALLAINES	1.8	1.1
ALLAINES	VAL DE LOING-SOUPPES	1.8	1.1
VAL DE LOING-SOUPPES	ALLAINES	1.8	1.1
ALLAINES	VAL DE LOING-BARRIERE	1.8	1.1
VAL DE LOING-BARRIERE	ALLAINES	1.8	1.1
ALLAINES	BELLEGARDE	1.8	1.1
BELLEGARDE	ALLAINES	1.8	1.1
ALLAINES	ELOISE	1.8	1.1
ELOISE	ALLAINES	1.8	1.1
ALLAINES	VIRY	1.8	1.1
VIRY	ALLAINES	1.8	1.1
ARTENAY	ST GERMAIN LES VERGNES	1.8	1.1
ST GERMAIN LES VERGNES	ARTENAY	1.8	1.1
ARTENAY	TULLE NORD	1.8	1.1
TULLE NORD	ARTENAY	1.8	1.1
ARTENAY	TULLE EST	1.8	1.1
TULLE EST	ARTENAY	1.8	1.1
ARTENAY	EGLETONS	1.8	1.1
EGLETONS	ARTENAY	1.8	1.1
ARTENAY	USSEL OUEST	1.8	1.1
USSEL OUEST	ARTENAY	1.8	1.1
ARTENAY	USSEL EST	1.8	1.1
USSEL EST	ARTENAY	1.8	1.1
ARTENAY	ST JULIEN SANCY	1.8	1.1
ST JULIEN SANCY	ARTENAY	1.8	1.1
ARTENAY	VULCANIA BROMONT	1.8	1.1
VULCANIA BROMONT	ARTENAY	1.8	1.1
ARTENAY	MANZAT	1.8	1.1
MANZAT	ARTENAY	1.8	1.1
ARTENAY	ALLAINES	1.8	1.1
ALLAINES	ARTENAY	1.8	1.1
ARTENAY	MONTREUIL AUX LIONS	1.8	1.1
MONTREUIL AUX LIONS	ARTENAY	1.8	1.1
ARTENAY	CHATEAU-THIERRY	1.8	1.1
CHATEAU-THIERRY	ARTENAY	1.8	1.1
ARTENAY	DORMANS	1.8	1.1
DORMANS	ARTENAY	1.8	1.1
ARTENAY	REIMS NORD (ORMES)	42.5	22.4
REIMS NORD (ORMES)	ARTENAY	42.5	22.4
ARTENAY	REIMS OUEST (THILLOIS)	43.1	22.9
REIMS OUEST (THILLOIS)	ARTENAY	43.1	22.9
ARTENAY	REIMS SUD	1.8	1.1
REIMS SUD	ARTENAY	1.8	1.1
ARTENAY	CHARMONT-S/BARBUISE	1.8	1.1
CHARMONT-S/BARBUISE	ARTENAY	1.8	1.1
ARTENAY	VALLEE DE L'AUBE	1.8	1.1
VALLEE DE L'AUBE	ARTENAY	1.8	1.1
ARTENAY	SOMMESOUS	1.8	1.1
SOMMESOUS	ARTENAY	1.8	1.1
ARTENAY	MONT CHOISY	1.8	1.1
MONT CHOISY	ARTENAY	1.8	1.1
ARTENAY	ST GIBRIEN	1.8	1.1
ST GIBRIEN	ARTENAY	1.8	1.1
ARTENAY	REIMS EST (TAISSY)	1.8	1.1
REIMS EST (TAISSY)	ARTENAY	1.8	1.1
ARTENAY	CHALONS / LA VEUVE (REIMS)	1.8	1.1
CHALONS / LA VEUVE (REIMS)	ARTENAY	1.8	1.1
ARTENAY	CHALONS / LA VEUVE (METZ)	1.8	1.1
CHALONS / LA VEUVE (METZ)	ARTENAY	1.8	1.1
ARTENAY	ST ETIENNE AU TEMPLE	1.8	1.1
ST ETIENNE AU TEMPLE	ARTENAY	1.8	1.1
ARTENAY	ST MENEHOULD	1.8	1.1
ST MENEHOULD	ARTENAY	1.8	1.1
ARTENAY	VOIE SACREE	1.8	1.1
VOIE SACREE	ARTENAY	1.8	1.1
ARTENAY	VERDUN	1.8	1.1
VERDUN	ARTENAY	1.8	1.1
ARTENAY	FRESNES EN WOEVRE	1.8	1.1
FRESNES EN WOEVRE	ARTENAY	1.8	1.1
ARTENAY	JARNY	1.8	1.1
JARNY	ARTENAY	1.8	1.1
ARTENAY	METZ BEAUMONT	1.8	1.1
METZ BEAUMONT	ARTENAY	1.8	1.1
ARTENAY	CLERMONT EN ARGONNE	1.8	1.1
CLERMONT EN ARGONNE	ARTENAY	1.8	1.1
ARTENAY	VATRY	1.8	1.1
VATRY	ARTENAY	1.8	1.1
ARTENAY	VAL DE LOING-SOUPPES	1.8	1.1
VAL DE LOING-SOUPPES	ARTENAY	1.8	1.1
ARTENAY	VAL DE LOING-BARRIERE	1.8	1.1
VAL DE LOING-BARRIERE	ARTENAY	1.8	1.1
ARTENAY	BELLEGARDE	1.8	1.1
BELLEGARDE	ARTENAY	1.8	1.1
ARTENAY	ELOISE	1.8	1.1
ELOISE	ARTENAY	1.8	1.1
ARTENAY	VIRY	1.8	1.1
VIRY	ARTENAY	1.8	1.1
MONTREUIL AUX LIONS	CHATEAU-THIERRY	4.2	2.5
CHATEAU-THIERRY	MONTREUIL AUX LIONS	4.2	2.5
MONTREUIL AUX LIONS	DORMANS	6.4	4.1
DORMANS	MONTREUIL AUX LIONS	6.4	4.1
MONTREUIL AUX LIONS	REIMS OUEST (THILLOIS)	9.0	5.6
REIMS OUEST (THILLOIS)	MONTREUIL AUX LIONS	9.0	5.6
MONTREUIL AUX LIONS	REIMS SUD	8.6	5.6
REIMS SUD	MONTREUIL AUX LIONS	8.6	5.6
MONTREUIL AUX LIONS	CHARMONT-S/BARBUISE	19.4	11.2
CHARMONT-S/BARBUISE	MONTREUIL AUX LIONS	19.4	11.2
MONTREUIL AUX LIONS	VALLEE DE L'AUBE	16.4	9.8
VALLEE DE L'AUBE	MONTREUIL AUX LIONS	16.4	9.8
MONTREUIL AUX LIONS	SOMMESOUS	13.9	9.0
SOMMESOUS	MONTREUIL AUX LIONS	13.9	9.0
MONTREUIL AUX LIONS	MONT CHOISY	12.5	7.8
MONT CHOISY	MONTREUIL AUX LIONS	12.5	7.8
MONTREUIL AUX LIONS	ST GIBRIEN	12.2	7.5
ST GIBRIEN	MONTREUIL AUX LIONS	12.2	7.5
MONTREUIL AUX LIONS	REIMS EST (TAISSY)	10.5	6.4
REIMS EST (TAISSY)	MONTREUIL AUX LIONS	10.5	6.4
MONTREUIL AUX LIONS	CHALONS / LA VEUVE (REIMS)	12.3	7.6
CHALONS / LA VEUVE (REIMS)	MONTREUIL AUX LIONS	12.3	7.6
MONTREUIL AUX LIONS	CHALONS / LA VEUVE (METZ)	12.6	7.8
CHALONS / LA VEUVE (METZ)	MONTREUIL AUX LIONS	12.6	7.8
MONTREUIL AUX LIONS	ST ETIENNE AU TEMPLE	12.6	7.8
ST ETIENNE AU TEMPLE	MONTREUIL AUX LIONS	12.6	7.8
MONTREUIL AUX LIONS	ST MENEHOULD	14.8	9.5
ST MENEHOULD	MONTREUIL AUX LIONS	14.8	9.5
MONTREUIL AUX LIONS	VOIE SACREE	18.0	11.0
VOIE SACREE	MONTREUIL AUX LIONS	18.0	11.0
MONTREUIL AUX LIONS	VERDUN	20.0	11.9
VERDUN	MONTREUIL AUX LIONS	20.0	11.9
MONTREUIL AUX LIONS	FRESNES EN WOEVRE	20.0	11.9
FRESNES EN WOEVRE	MONTREUIL AUX LIONS	20.0	11.9
MONTREUIL AUX LIONS	JARNY	21.6	13.1
JARNY	MONTREUIL AUX LIONS	21.6	13.1
MONTREUIL AUX LIONS	METZ BEAUMONT	24.0	15.1
METZ BEAUMONT	MONTREUIL AUX LIONS	24.0	15.1
MONTREUIL AUX LIONS	CLERMONT EN ARGONNE	16.4	10.4
CLERMONT EN ARGONNE	MONTREUIL AUX LIONS	16.4	10.4
MONTREUIL AUX LIONS	VATRY	13.2	8.6
VATRY	MONTREUIL AUX LIONS	13.2	8.6
MONTREUIL (REIMS)	CHATEAU-THIERRY	1.9	1.0
CHATEAU-THIERRY	MONTREUIL (REIMS)	1.9	1.0
MONTREUIL (REIMS)	DORMANS	4.2	2.6
DORMANS	MONTREUIL (REIMS)	4.2	2.6
MONTREUIL (REIMS)	REIMS OUEST (THILLOIS)	6.5	4.1
REIMS OUEST (THILLOIS)	MONTREUIL (REIMS)	6.5	4.1
MONTREUIL (REIMS)	REIMS SUD	6.4	4.1
REIMS SUD	MONTREUIL (REIMS)	6.4	4.1
MONTREUIL (REIMS)	CHARMONT-S/BARBUISE	17.4	9.9
CHARMONT-S/BARBUISE	MONTREUIL (REIMS)	17.4	9.9
MONTREUIL (REIMS)	VALLEE DE L'AUBE	14.1	8.7
VALLEE DE L'AUBE	MONTREUIL (REIMS)	14.1	8.7
MONTREUIL (REIMS)	SOMMESOUS	12.0	7.5
SOMMESOUS	MONTREUIL (REIMS)	12.0	7.5
MONTREUIL (REIMS)	MONT CHOISY	10.7	6.5
MONT CHOISY	MONTREUIL (REIMS)	10.7	6.5
MONTREUIL (REIMS)	ST GIBRIEN	9.9	6.0
ST GIBRIEN	MONTREUIL (REIMS)	9.9	6.0
MONTREUIL (REIMS)	REIMS EST (TAISSY)	8.3	5.0
REIMS EST (TAISSY)	MONTREUIL (REIMS)	8.3	5.0
MONTREUIL (REIMS)	CHALONS / LA VEUVE (REIMS)	9.8	6.0
CHALONS / LA VEUVE (REIMS)	MONTREUIL (REIMS)	9.8	6.0
MONTREUIL (REIMS)	CHALONS / LA VEUVE (METZ)	10.4	6.0
CHALONS / LA VEUVE (METZ)	MONTREUIL (REIMS)	10.4	6.0
MONTREUIL (REIMS)	ST ETIENNE AU TEMPLE	10.4	6.0
ST ETIENNE AU TEMPLE	MONTREUIL (REIMS)	10.4	6.0
MONTREUIL (REIMS)	ST MENEHOULD	12.7	7.9
ST MENEHOULD	MONTREUIL (REIMS)	12.7	7.9
MONTREUIL (REIMS)	VOIE SACREE	15.7	9.4
VOIE SACREE	MONTREUIL (REIMS)	15.7	9.4
MONTREUIL (REIMS)	VERDUN	18.1	10.5
VERDUN	MONTREUIL (REIMS)	18.1	10.5
MONTREUIL (REIMS)	FRESNES EN WOEVRE	18.1	10.5
FRESNES EN WOEVRE	MONTREUIL (REIMS)	18.1	10.5
MONTREUIL (REIMS)	JARNY	19.2	11.6
JARNY	MONTREUIL (REIMS)	19.2	11.6
MONTREUIL (REIMS)	METZ BEAUMONT	22.5	13.6
METZ BEAUMONT	MONTREUIL (REIMS)	22.5	13.6
MONTREUIL (REIMS)	CLERMONT EN ARGONNE	14.2	8.2
CLERMONT EN ARGONNE	MONTREUIL (REIMS)	14.2	8.2
MONTREUIL (REIMS)	VATRY	11.4	7.3
VATRY	MONTREUIL (REIMS)	11.4	7.3
CHATEAU-THIERRY	MONTREUIL AUX LIONS	4.2	2.5
MONTREUIL AUX LIONS	CHATEAU-THIERRY	4.2	2.5
CHATEAU-THIERRY	DORMANS	2.1	1.4
DORMANS	CHATEAU-THIERRY	2.1	1.4
CHATEAU-THIERRY	REIMS NORD (ORMES)	4.4	2.8
REIMS NORD (ORMES)	CHATEAU-THIERRY	4.4	2.8
CHATEAU-THIERRY	REIMS OUEST (THILLOIS)	4.5	2.8
REIMS OUEST (THILLOIS)	CHATEAU-THIERRY	4.5	2.8
CHATEAU-THIERRY	REIMS SUD	4.2	2.8
REIMS SUD	CHATEAU-THIERRY	4.2	2.8
CHATEAU-THIERRY	CHARMONT-S/BARBUISE	15.1	8.8
CHARMONT-S/BARBUISE	CHATEAU-THIERRY	15.1	8.8
CHATEAU-THIERRY	VALLEE DE L'AUBE	12.1	7.4
VALLEE DE L'AUBE	CHATEAU-THIERRY	12.1	7.4
CHATEAU-THIERRY	SOMMESOUS	10.1	6.5
SOMMESOUS	CHATEAU-THIERRY	10.1	6.5
CHATEAU-THIERRY	MONT CHOISY	8.6	5.3
MONT CHOISY	CHATEAU-THIERRY	8.6	5.3
CHATEAU-THIERRY	ST GIBRIEN	8.1	5.1
ST GIBRIEN	CHATEAU-THIERRY	8.1	5.1
CHATEAU-THIERRY	REIMS EST (TAISSY)	6.1	3.8
REIMS EST (TAISSY)	CHATEAU-THIERRY	6.1	3.8
CHATEAU-THIERRY	CHALONS / LA VEUVE (REIMS)	7.8	4.8
CHALONS / LA VEUVE (REIMS)	CHATEAU-THIERRY	7.8	4.8
CHATEAU-THIERRY	CHALONS / LA VEUVE (METZ)	8.3	5.1
CHALONS / LA VEUVE (METZ)	CHATEAU-THIERRY	8.3	5.1
CHATEAU-THIERRY	ST ETIENNE AU TEMPLE	8.3	5.1
ST ETIENNE AU TEMPLE	CHATEAU-THIERRY	8.3	5.1
CHATEAU-THIERRY	ST MENEHOULD	10.5	6.7
ST MENEHOULD	CHATEAU-THIERRY	10.5	6.7
CHATEAU-THIERRY	VOIE SACREE	13.5	8.2
VOIE SACREE	CHATEAU-THIERRY	13.5	8.2
CHATEAU-THIERRY	VERDUN	15.8	9.2
VERDUN	CHATEAU-THIERRY	15.8	9.2
CHATEAU-THIERRY	FRESNES EN WOEVRE	15.8	9.2
FRESNES EN WOEVRE	CHATEAU-THIERRY	15.8	9.2
CHATEAU-THIERRY	JARNY	17.4	10.7
JARNY	CHATEAU-THIERRY	17.4	10.7
CHATEAU-THIERRY	METZ BEAUMONT	20.3	12.4
METZ BEAUMONT	CHATEAU-THIERRY	20.3	12.4
CHATEAU-THIERRY	CLERMONT EN ARGONNE	12.3	7.5
CLERMONT EN ARGONNE	CHATEAU-THIERRY	12.3	7.5
CHATEAU-THIERRY	VATRY	9.4	6.0
VATRY	CHATEAU-THIERRY	9.4	6.0
DORMANS	MONTREUIL AUX LIONS	6.4	4.1
MONTREUIL AUX LIONS	DORMANS	6.4	4.1
DORMANS	CHATEAU-THIERRY	2.1	1.4
CHATEAU-THIERRY	DORMANS	2.1	1.4
DORMANS	REIMS NORD (ORMES)	2.1	1.4
REIMS NORD (ORMES)	DORMANS	2.1	1.4
DORMANS	REIMS OUEST (THILLOIS)	2.2	1.4
REIMS OUEST (THILLOIS)	DORMANS	2.2	1.4
DORMANS	REIMS SUD	2.1	1.4
REIMS SUD	DORMANS	2.1	1.4
DORMANS	CHARMONT-S/BARBUISE	12.7	7.5
CHARMONT-S/BARBUISE	DORMANS	12.7	7.5
DORMANS	VALLEE DE L'AUBE	10.1	6.2
VALLEE DE L'AUBE	DORMANS	10.1	6.2
DORMANS	SOMMESOUS	8.0	5.1
SOMMESOUS	DORMANS	8.0	5.1
DORMANS	MONT CHOISY	6.7	4.1
MONT CHOISY	DORMANS	6.7	4.1
DORMANS	ST GIBRIEN	6.0	3.8
ST GIBRIEN	DORMANS	6.0	3.8
DORMANS	REIMS EST (TAISSY)	3.8	2.3
REIMS EST (TAISSY)	DORMANS	3.8	2.3
DORMANS	CHALONS / LA VEUVE (REIMS)	5.4	3.5
CHALONS / LA VEUVE (REIMS)	DORMANS	5.4	3.5
DORMANS	CHALONS / LA VEUVE (METZ)	6.0	3.7
CHALONS / LA VEUVE (METZ)	DORMANS	6.0	3.7
DORMANS	ST ETIENNE AU TEMPLE	6.0	3.7
ST ETIENNE AU TEMPLE	DORMANS	6.0	3.7
DORMANS	ST MENEHOULD	8.2	5.2
ST MENEHOULD	DORMANS	8.2	5.2
DORMANS	VOIE SACREE	11.0	6.7
VOIE SACREE	DORMANS	11.0	6.7
DORMANS	VERDUN	13.1	7.6
VERDUN	DORMANS	13.1	7.6
DORMANS	FRESNES EN WOEVRE	13.1	7.6
FRESNES EN WOEVRE	DORMANS	13.1	7.6
DORMANS	JARNY	14.8	8.6
JARNY	DORMANS	14.8	8.6
DORMANS	METZ BEAUMONT	17.9	11.0
METZ BEAUMONT	DORMANS	17.9	11.0
DORMANS	CLERMONT EN ARGONNE	9.7	5.9
CLERMONT EN ARGONNE	DORMANS	9.7	5.9
DORMANS	VATRY	7.4	4.8
VATRY	DORMANS	7.4	4.8
REIMS NORD (ORMES)	MONTREUIL AUX LIONS	9.0	5.6
MONTREUIL AUX LIONS	REIMS NORD (ORMES)	9.0	5.6
REIMS NORD (ORMES)	CHATEAU-THIERRY	4.4	2.8
CHATEAU-THIERRY	REIMS NORD (ORMES)	4.4	2.8
REIMS NORD (ORMES)	DORMANS	2.1	1.4
DORMANS	REIMS NORD (ORMES)	2.1	1.4
REIMS NORD (ORMES)	REIMS OUEST (THILLOIS)	0.0	0.0
REIMS OUEST (THILLOIS)	REIMS NORD (ORMES)	0.0	0.0
REIMS NORD (ORMES)	REIMS SUD	0.4	0.3
REIMS SUD	REIMS NORD (ORMES)	0.4	0.3
REIMS NORD (ORMES)	CHARMONT-S/BARBUISE	11.3	6.2
CHARMONT-S/BARBUISE	REIMS NORD (ORMES)	11.3	6.2
REIMS NORD (ORMES)	VALLEE DE L'AUBE	8.6	5.2
VALLEE DE L'AUBE	REIMS NORD (ORMES)	8.6	5.2
REIMS NORD (ORMES)	SOMMESOUS	6.6	4.1
SOMMESOUS	REIMS NORD (ORMES)	6.6	4.1
REIMS NORD (ORMES)	MONT CHOISY	4.9	2.9
MONT CHOISY	REIMS NORD (ORMES)	4.9	2.9
REIMS NORD (ORMES)	ST GIBRIEN	4.5	2.6
ST GIBRIEN	REIMS NORD (ORMES)	4.5	2.6
REIMS NORD (ORMES)	REIMS EST (TAISSY)	2.1	1.1
REIMS EST (TAISSY)	REIMS NORD (ORMES)	2.1	1.1
REIMS NORD (ORMES)	CHALONS / LA VEUVE (REIMS)	3.7	2.2
CHALONS / LA VEUVE (REIMS)	REIMS NORD (ORMES)	3.7	2.2
REIMS NORD (ORMES)	CHALONS / LA VEUVE (METZ)	4.2	2.5
CHALONS / LA VEUVE (METZ)	REIMS NORD (ORMES)	4.2	2.5
REIMS NORD (ORMES)	ST ETIENNE AU TEMPLE	4.2	2.5
ST ETIENNE AU TEMPLE	REIMS NORD (ORMES)	4.2	2.5
REIMS NORD (ORMES)	ST MENEHOULD	6.3	4.2
ST MENEHOULD	REIMS NORD (ORMES)	6.3	4.2
REIMS NORD (ORMES)	VOIE SACREE	9.4	5.6
VOIE SACREE	REIMS NORD (ORMES)	9.4	5.6
REIMS NORD (ORMES)	VERDUN	11.7	6.6
VERDUN	REIMS NORD (ORMES)	11.7	6.6
REIMS NORD (ORMES)	FRESNES EN WOEVRE	11.7	6.6
FRESNES EN WOEVRE	REIMS NORD (ORMES)	11.7	6.6
REIMS NORD (ORMES)	JARNY	13.1	7.9
JARNY	REIMS NORD (ORMES)	13.1	7.9
REIMS NORD (ORMES)	METZ BEAUMONT	16.2	10.1
METZ BEAUMONT	REIMS NORD (ORMES)	16.2	10.1
REIMS NORD (ORMES)	CLERMONT EN ARGONNE	8.0	4.8
CLERMONT EN ARGONNE	REIMS NORD (ORMES)	8.0	4.8
REIMS NORD (ORMES)	VATRY	5.7	3.8
VATRY	REIMS NORD (ORMES)	5.7	3.8
REIMS OUEST (THILLOIS)	ST GERMAIN LES VERGNES	1.8	1.1
ST GERMAIN LES VERGNES	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	TULLE NORD	1.8	1.1
TULLE NORD	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	TULLE EST	1.8	1.1
TULLE EST	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	EGLETONS	1.8	1.1
EGLETONS	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	USSEL OUEST	1.8	1.1
USSEL OUEST	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	USSEL EST	1.8	1.1
USSEL EST	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	ST JULIEN SANCY	1.8	1.1
ST JULIEN SANCY	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	VULCANIA BROMONT	1.8	1.1
VULCANIA BROMONT	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	MANZAT	1.8	1.1
MANZAT	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	ALLAINES	1.8	1.1
ALLAINES	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	ARTENAY	1.8	1.1
ARTENAY	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	MONTREUIL AUX LIONS	1.8	1.1
MONTREUIL AUX LIONS	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	CHATEAU-THIERRY	1.8	1.1
CHATEAU-THIERRY	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	DORMANS	1.8	1.1
DORMANS	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	REIMS SUD	1.8	1.1
REIMS SUD	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	CHARMONT-S/BARBUISE	1.8	1.1
CHARMONT-S/BARBUISE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	VALLEE DE L'AUBE	1.8	1.1
VALLEE DE L'AUBE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	SOMMESOUS	1.8	1.1
SOMMESOUS	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	MONT CHOISY	1.8	1.1
MONT CHOISY	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	ST GIBRIEN	1.8	1.1
ST GIBRIEN	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	REIMS EST (TAISSY)	1.8	1.1
REIMS EST (TAISSY)	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	CHALONS / LA VEUVE (REIMS)	1.8	1.1
CHALONS / LA VEUVE (REIMS)	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	CHALONS / LA VEUVE (METZ)	1.8	1.1
CHALONS / LA VEUVE (METZ)	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	ST ETIENNE AU TEMPLE	1.8	1.1
ST ETIENNE AU TEMPLE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	ST MENEHOULD	1.8	1.1
ST MENEHOULD	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	VOIE SACREE	1.8	1.1
VOIE SACREE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	VERDUN	1.8	1.1
VERDUN	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	FRESNES EN WOEVRE	1.8	1.1
FRESNES EN WOEVRE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	JARNY	1.8	1.1
JARNY	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	METZ BEAUMONT	1.8	1.1
METZ BEAUMONT	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	CLERMONT EN ARGONNE	1.8	1.1
CLERMONT EN ARGONNE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	VATRY	1.8	1.1
VATRY	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	VAL DE LOING-SOUPPES	1.8	1.1
VAL DE LOING-SOUPPES	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	VAL DE LOING-BARRIERE	1.8	1.1
VAL DE LOING-BARRIERE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	BELLEGARDE	1.8	1.1
BELLEGARDE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	ELOISE	1.8	1.1
ELOISE	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS OUEST (THILLOIS)	VIRY	1.8	1.1
VIRY	REIMS OUEST (THILLOIS)	1.8	1.1
REIMS SUD	MONTREUIL AUX LIONS	8.6	5.6
MONTREUIL AUX LIONS	REIMS SUD	8.6	5.6
REIMS SUD	CHATEAU-THIERRY	4.2	2.8
CHATEAU-THIERRY	REIMS SUD	4.2	2.8
REIMS SUD	DORMANS	2.1	1.4
DORMANS	REIMS SUD	2.1	1.4
